,Id,SalePrice
78,1539,181624.22152331774
79,1540,130491.34771162903
80,1541,144971.6826322898
81,1542,146331.98388866996
82,1543,199182.263564416
83,1544,95087.05434094708
84,1545,115245.97909914314
85,1546,124249.66520734328
86,1547,129897.7702678716
87,1548,131158.63700862313
88,1549,115055.43041297318
89,1550,129493.93548437253
90,1551,120220.2607885624
91,1552,139684.24100559164
92,1553,139683.66979709934
93,1554,128299.33561545615
94,1555,156278.11858448517
95,1556,110834.5954923848
96,1557,117737.31970670105
97,1558,108057.17490198022
98,1559,115820.49777584664
99,1560,129499.55276320015
100,1561,149901.3000387301
101,1562,125649.50439505816
102,1563,112083.63535913288
103,1564,156096.70259222938
104,1565,138390.16321939958
105,1566,203792.98797957852
106,1567,95004.86451384392
107,1568,209659.65180248715
108,1569,114180.23399458245
109,1570,129037.46279961344
110,1571,124419.04428440634
111,1572,133123.06554583606
112,1573,220025.36434466697
113,1574,137276.15047495317
114,1575,197608.18615202824
115,1576,210610.01520615013
116,1577,195128.01533756842
117,1578,131730.677377173
118,1579,143081.50494919642
119,1580,195963.9840643212
120,1581,138032.11630470832
121,1582,128090.94675765018
122,1583,308849.6817559404
123,1584,236799.41099711985
124,1585,156275.44812657672
125,1586,81754.64843146472
126,1587,102710.93363108204
127,1588,132123.94497165768
128,1589,106457.82965231471
129,1590,134410.30213678442
130,1591,100248.70100093287
131,1592,119935.33057530862
132,1593,117374.42393060928
133,1594,134930.25754594637
134,1595,123940.23072598805
135,1596,219092.95491283826
136,1597,186526.6971840373
137,1598,189228.41669948355
138,1599,174205.82268955625
139,1600,181569.167265061
140,1601,73016.05000414341
141,1602,116195.81827653741
142,1603,92193.3405027339
143,1604,249586.19437677934
144,1605,241885.12942666764
145,1606,158692.85327506874
146,1607,206518.85366208456
147,1608,217972.68536201472
148,1609,194086.58059766793
149,1610,151278.75891006773
150,1611,140495.4047563694
151,1612,177971.13737530698
152,1613,159442.1731807469
153,1614,119260.31420563355
154,1615,101130.28615960378
155,1616,101130.28615960378
156,1617,108104.93478242337
157,1618,119763.95927617591
158,1619,130042.29811471597
159,1620,189876.2824620822
160,1621,140472.09425027348
161,1622,130012.8715159693
162,1623,241574.12944927643
163,1624,193297.701645106
164,1625,116036.05535230109
165,1626,162528.93657897995
166,1627,180822.25168348028
167,1628,287737.52633745986
168,1629,176286.5403911151
169,1630,381373.79359633656
170,1631,226972.8532839016
171,1632,260712.36143379612
172,1633,163819.36389663524
173,1634,182827.78028475388
174,1635,175111.90912422357
175,1636,170971.65340487057
176,1637,180843.46257477527
177,1638,212779.2000661222
178,1639,189075.10719303155
179,1640,272906.76681760396
180,1641,185719.69337818964
181,1642,231869.8765926385
182,1643,239387.63979344093
183,1644,232586.15330527152
184,1645,177733.14404056358
185,1646,147752.05196240032
186,1647,163496.69569396626
187,1648,139080.24812791537
188,1649,124371.50398346824
189,1650,112320.24555063141
190,1651,119276.46474208844
191,1652,118273.34668151104
192,1653,117895.25987181976
193,1654,153482.32625715432
194,1655,146638.36774643222
195,1656,151026.8854497038
196,1657,154468.33185000074
197,1658,150985.94567568728
198,1659,129129.44997463687
199,1660,135518.51439899416
200,1661,436470.0369387846
201,1662,418190.53027369326
202,1663,378514.3853001279
203,1664,543936.9192358694
204,1665,331040.62554630724
205,1666,301196.3609673456
206,1667,378965.13253706385
207,1668,331912.2353699534
208,1669,298278.755059687
209,1670,340525.5412727947
210,1671,260206.15944258662
211,1672,458320.42161712155
212,1673,306413.372865906
213,1674,275975.2107245348
214,1675,202750.10025693677
215,1676,197835.6430907924
216,1677,217726.5382364537
217,1678,498888.09595908935
218,1679,382105.62112602906
219,1680,334760.44265673496
220,1681,272867.0059768286
221,1682,289549.81814701005
222,1683,219715.30633873996
223,1684,189703.07290098033
224,1685,180491.2452640325
225,1686,192159.97886051258
226,1687,174350.06473375205
227,1688,204437.85847350626
228,1689,201141.55765762512
229,1690,192128.61680080043
230,1691,181165.18953152845
231,1692,259503.90886784936
232,1693,174066.91097616425
233,1694,172977.92883093067
234,1695,167608.4722200845
235,1696,276419.55535380944
236,1697,166030.79718593182
237,1698,366889.03264096065
238,1699,328304.3655087504
239,1700,247397.3392166799
240,1701,281016.8665071105
241,1702,274731.614585367
242,1703,267856.9652841501
243,1704,274629.82321046584
244,1705,228303.16801317854
245,1706,441390.70470879186
246,1707,216521.7921302671
247,1708,211070.025200316
248,1709,270553.70436467405
249,1710,226083.05036168598
250,1711,247945.2484373784
251,1712,276771.90979196964
252,1713,263116.4005551867
253,1714,223421.3606734819
254,1715,202955.20089205162
255,1716,190350.96317018807
256,1717,182972.0114773743
257,1718,152820.24290179784
258,1719,203074.89907898204
259,1720,235432.8501004298
260,1721,179794.44391293282
261,1722,140318.64014337226
262,1723,151634.71706615106
263,1724,217460.70795884382
264,1725,220697.9761733154
265,1726,178124.91387766067
266,1727,171370.9695391159
267,1728,178640.0992746408
268,1729,148284.74385996876
269,1730,149562.40980008774
270,1731,123354.34052912722
271,1732,116410.35554382867
272,1733,109599.46046480602
273,1734,114718.72065605067
274,1735,123756.663715017
275,1736,112469.75855760963
276,1737,291838.3096780357
277,1738,224827.9615610579
278,1739,359016.4570418061
279,1740,230556.06297036764
280,1741,188945.9563326306
281,1742,178855.17947130738
282,1743,184713.1070634275
283,1744,256238.96720058715
284,1745,236672.55810554227
285,1746,227099.9911153842
286,1747,206706.7833470605
287,1748,244023.40123579864
288,1749,151184.87822428855
289,1750,149585.4753705776
290,1751,246632.72523497898
291,1752,111725.33532535053
292,1753,165427.61331988094
293,1754,211694.37763210406
294,1755,160004.90353149435
295,1756,110331.78122945603
296,1757,108899.86282108839
297,1758,137110.11776892707
298,1759,147355.63143498404
299,1760,158879.9454089527
300,1761,143838.36932690153
301,1762,163284.48083508268
302,1763,170647.0113788263
303,1764,112496.43899180724
304,1765,186016.05226794124
305,1766,157306.7599980932
306,1767,188541.20506447283
307,1768,123184.85616133026
308,1769,164434.14919198604
309,1770,131090.91022719807
310,1771,126509.52007998315
311,1772,143444.1221338995
312,1773,118485.41500301597
313,1774,177486.29427957113
314,1775,125516.23140831511
315,1776,116876.89134349031
316,1777,97157.61716941207
317,1778,130762.56041154919
318,1779,102586.42481975505
319,1780,164180.52337898186
320,1781,123985.26961456441
321,1782,92211.4155523263
322,1783,136245.40608541117
323,1784,97191.22232306543
324,1785,122354.70763025363
325,1786,170604.2338362622
326,1787,160889.85438621725
327,1788,72479.55452912203
328,1789,108721.03304781103
329,1790,84291.74808236033
330,1791,230592.92390035713
331,1792,150101.00470572597
332,1793,138025.6759242606
333,1794,144490.76012782106
334,1795,129325.3475382317
335,1796,112780.30163742819
336,1797,128572.88441549252
337,1798,118007.60839496022
338,1799,100055.81342209484
339,1800,114260.17148269489
340,1801,122064.99730744847
341,1802,155451.43347567337
342,1803,164518.9218653108
343,1804,134237.6053118272
344,1805,128153.62599898387
345,1806,146447.94222907262
346,1807,152613.9411360353
347,1808,123707.39995456251
348,1809,109872.00235254887
349,1810,132404.12572426183
350,1811,101202.10967002806
351,1812,110451.09542196519
352,1813,123811.2677974856
353,1814,100344.33866094155
354,1815,68725.00975588478
355,1816,94945.77000129905
356,1817,116486.78314035939
357,1818,155944.0313126664
358,1819,140169.38931348055
359,1820,82987.90511958749
360,1821,132621.15124041357
361,1822,162517.66677103372
362,1823,71432.39074391375
363,1824,137895.9756873301
364,1825,119688.91483184446
365,1826,103367.89789096735
366,1827,116485.30721412308
367,1828,125707.52197790743
368,1829,142808.8529752675
369,1830,147700.11199035757
370,1831,157760.9323684105
371,1832,138235.15971731007
372,1833,140855.34899317735
373,1834,135113.4223390293
374,1835,152076.1153659264
375,1836,147020.93906557883
376,1837,94953.29776943484
377,1838,125337.45520850024
378,1839,92756.00536243497
379,1840,122108.89786266597
380,1841,128195.09520146363
381,1842,101821.03708999798
382,1843,122089.73538851512
383,1844,129910.31080872176
384,1845,131498.4151674629
385,1846,140864.41053799412
386,1847,163247.96424385393
387,1848,63531.35402392618
388,1849,107997.87288902013
389,1850,119038.32169380957
390,1851,145366.92688978888
391,1852,120111.90920921708
392,1853,129616.50408786062
393,1854,167469.3057596951
394,1855,152368.7603642621
395,1856,208805.89439976687
396,1857,134935.96247927693
397,1858,154736.56419473974
398,1859,125389.48104043496
399,1860,157184.58067460448
400,1861,124555.14776789189
401,1862,286526.27999887994
402,1863,286526.27999887994
403,1864,286526.27999887994
404,1865,312521.35054432816
405,1866,311050.3537987842
406,1867,246708.33110296738
407,1868,278318.9384231896
408,1869,199295.89066907082
409,1870,223011.91165444523
410,1871,250188.5945615974
411,1872,175588.26473923237
412,1873,225616.66259487663
413,1874,136549.3277958572
414,1875,202054.39248797274
415,1876,190113.47288452554
416,1877,210394.21105848553
417,1878,215345.98486752433
418,1879,125728.24311178584
419,1880,133364.3333883037
420,1881,241004.78078723687
421,1882,265554.94128653506
422,1883,207752.67605079632
423,1884,220228.04999210205
424,1885,228919.83346772983
425,1886,272334.00151117897
426,1887,205546.6934028535
427,1888,260914.94693009413
428,1889,172235.43606823907
429,1890,116591.30332566745
430,1891,145733.06788457895
431,1892,102668.70557732866
432,1893,127816.78426657284
433,1894,144431.3528166551
434,1895,139798.13666412665
435,1896,116149.1266480769
436,1897,116734.72867686978
437,1898,117911.39006670304
438,1899,150340.02046629577
439,1900,137838.5638710907
440,1901,144050.63396890825
441,1902,139961.0875617511
442,1903,210276.62401297057
443,1904,127253.51139537324
444,1905,174285.52325288963
445,1906,141599.44135833834
446,1907,189682.06276597155
447,1908,130962.87026935132
448,1909,150430.7963330028
449,1910,141190.01828383858
450,1911,182206.10758847246
451,1912,298612.39819216
452,1913,162978.3947651697
453,1914,83082.04323856611
454,1915,262636.9577029905
455,1916,69851.92416111981
456,1917,256186.45675833148
457,1918,126199.02798259293
458,1919,152138.91643580864
459,1920,174568.67846105725
460,1921,370555.6575745372
461,1922,299668.4064082608
462,1923,217211.63846042185
463,1924,211868.60452045774
464,1925,230298.56722586093
465,1926,350197.4536885996
466,1927,125347.21682940259
467,1928,149922.07731172204
468,1929,110807.79829769905
469,1930,129623.03306311305
470,1931,129740.83243536913
471,1932,141479.6232880693
472,1933,148242.4528939235
473,1934,178912.0057264028
474,1935,165046.7214918439
475,1936,180603.2491506952
476,1937,180896.6001741418
477,1938,176208.62519133717
478,1939,274419.7840154028
479,1940,213302.58637211827
480,1941,182383.84846068503
481,1942,187633.01922647245
482,1943,217022.96967135635
483,1944,339090.6129638073
484,1945,350468.7303231375
485,1946,174526.98681924838
486,1947,306887.5594667709
487,1948,163078.14257232228
488,1949,236231.56245885591
489,1950,174381.49549727974
490,1951,261340.05576020537
491,1952,230131.2285296814
492,1953,163774.68651340427
493,1954,203999.57370294738
494,1955,140886.9868147487
495,1956,335668.1432580571
496,1957,173593.22480810218
497,1958,297475.4342733243
498,1959,156356.1973154423
499,1960,109910.94298365485
500,1961,121143.03698009497
501,1962,118273.34668151104
502,1963,117895.25987181976
503,1964,119595.7357963271
504,1965,150062.84737186562
505,1966,147530.70521874234
506,1967,276266.84512150014
507,1968,434287.79361426405
508,1969,365045.0864653355
509,1970,457425.222149784
510,1971,502425.3553467599
511,1972,373321.18541750184
512,1973,286242.50488558353
513,1974,333672.0373796955
514,1975,517786.6362729444
515,1976,271446.6552950365
516,1977,368790.63586798595
517,1978,393710.5063834122
518,1979,348767.56176763924
519,1980,217197.05177918286
520,1981,340653.12919168116
521,1982,230078.19930709898
522,1983,230078.19930709898
523,1984,211255.76131726208
524,1985,224694.71967198045
525,1986,232981.3333787631
526,1987,192512.15253332333
527,1988,182336.12976420103
528,1989,207775.12743141537
529,1990,225863.92255360793
530,1991,217726.5382364537
531,1992,213208.5951938526
532,1993,184855.12974662168
533,1994,244403.54423854515
534,1995,192934.69538605525
535,1996,281345.2114709787
536,1997,356332.02372285636
537,1998,324002.8646868993
538,1999,254790.26357766605
539,2000,329222.5563857046
540,2001,272553.81455765787
541,2002,243948.6314236876
542,2003,260195.68444011587
543,2004,255555.44885696573
544,2005,232106.54088026052
545,2006,221301.35960579198
546,2007,269240.5648977986
547,2008,193212.0279778551
548,2009,183201.65257437562
549,2010,193791.43981838215
550,2011,154796.5176497828
551,2012,177860.83898993564
552,2013,171559.46874017382
553,2014,178382.15332818325
554,2015,187849.281072515
555,2016,180742.01682802697
556,2017,191055.03507650804
557,2018,116729.73830096805
558,2019,123407.47263940856
559,2020,113467.23653357675
560,2021,111170.8492683554
561,2022,171349.4123853466
562,2023,151047.40862045457
563,2024,269233.24077459297
564,2025,397341.63307468867
565,2026,193492.58285093732
566,2027,161036.77517484716
567,2028,186023.68613926446
568,2029,172804.79846015852
569,2030,272314.0758916789
570,2031,236230.34363705144
571,2032,259857.6450803896
572,2033,262749.09333034174
573,2034,181755.64223027698
574,2035,201814.37927474114
575,2036,214724.36993341523
576,2037,216448.638993064
577,2038,325038.5811209289
578,2039,208129.67844795607
579,2040,344335.1736158461
580,2041,232607.13876955464
581,2042,208037.82245459655
582,2043,168389.539903159
583,2044,202799.65098687532
584,2045,204266.2891599078
585,2046,171112.3342969554
586,2047,139683.76312664538
587,2048,128774.90095530488
588,2049,170066.11873264585
589,2050,184730.59669088607
590,2051,97595.61188703832
591,2052,130986.0284254602
592,2053,137331.02605455765
593,2054,90231.42570631781
594,2055,152076.67250000552
595,2056,133071.39499827978
596,2057,115859.76220902141
597,2058,194773.83648186797
598,2059,125367.64871343142
599,2060,147781.1936160035
600,2061,166629.4222375459
601,2062,121185.73826854356
602,2063,109193.17633930666
603,2064,129983.46523608887
604,2065,118844.30253908344
605,2066,159338.14516197407
606,2067,122832.5921606523
607,2068,173447.1131686463
608,2069,85616.89104795392
609,2070,109073.00144893164
610,2071,97182.03291614707
611,2072,144985.57622433492
612,2073,126753.14816037923
613,2074,173812.24189163535
614,2075,136216.98650378612
615,2076,113382.33568324654
616,2077,136906.26149284307
617,2078,118741.65774338122
618,2079,129554.31928505465
619,2080,120006.36846172207
620,2081,129405.73917408207
621,2082,153972.95390724117
622,2083,142729.8697654841
623,2084,105216.10483783908
624,2085,124290.42087718427
625,2086,131678.02830146172
626,2087,138835.0042508083
627,2088,122025.16760672026
628,2089,95130.26930338994
629,2090,142249.09265580648
630,2091,112445.56233941638
631,2092,132519.48515747875
632,2093,145989.39687895923
633,2094,131024.6030568402
634,2095,135128.50320133634
635,2096,94129.54418583574
636,2097,105702.39782598538
637,2098,144795.08452192188
638,2099,69819.0492902291
639,2100,104276.68138507739
640,2101,136035.20412379276
641,2102,135000.17501745155
642,2103,102321.99678710938
643,2104,167121.322931773
644,2105,123490.00470388104
645,2106,92568.65231009158
646,2107,213843.91258850344
647,2108,110295.36759787248
648,2109,118036.72899393362
649,2110,119822.55368046473
650,2111,154228.90113300562
651,2112,132780.11667318293
652,2113,128380.6034539801
653,2114,122205.96797749173
654,2115,161195.03939389647
655,2116,122384.45920543809
656,2117,138525.04850172985
657,2118,120471.73327724932
658,2119,116179.2018299216
659,2120,115258.0500149923
660,2121,102823.04460716357
661,2122,101445.11137348613
662,2123,96001.87503554275
663,2124,174304.02714938187
664,2125,147323.85263822545
665,2126,159330.9491235835
666,2127,160592.50432792422
667,2128,131910.51240530744
668,2129,110629.050990147
669,2130,137051.76131687604
670,2131,171257.18424883657
671,2132,122513.86448729753
672,2133,134073.6760297088
673,2134,114670.36500395839
674,2135,102229.17417811863
675,2136,87307.01587165376
676,2137,122929.39308234771
677,2138,134153.4523568426
678,2139,144140.9506682847
679,2140,131907.37055388428
680,2141,129779.1044972579
681,2142,123305.58688086823
682,2143,141332.07133537802
683,2144,125435.47613685206
684,2145,128694.74316806305
685,2146,137675.7644907265
686,2147,155736.18553310272
687,2148,140929.11310629157
688,2149,135651.58304974987
689,2150,195681.12748848615
690,2151,121919.09747170727
691,2152,141650.35801198258
692,2153,152791.72882500108
693,2154,108766.2674659106
694,2155,135167.17481629265
695,2156,264113.1080191633
696,2157,211512.97433003545
697,2158,220048.90587810182
698,2159,206187.84127991728
699,2160,182121.87210244176
700,2161,263583.66269206285
701,2162,402267.40403196093
702,2163,317073.9156345037
703,2164,224440.73962373874
704,2165,172223.4645806511
705,2166,146175.36590669127
706,2167,206359.14164277187
707,2168,195826.55376720967
708,2169,199941.30580800516
709,2170,216183.97389946503
710,2171,143767.07056790456
711,2172,142127.05194849812
712,2173,158872.66594075528
713,2174,253581.38801304385
714,2175,292559.37535697717
715,2176,283485.97625169007
716,2177,262672.0247352608
717,2178,222843.84391269583
718,2179,156776.6191293761
719,2180,239755.4206670086
720,2181,212655.4574375167
721,2182,241222.84544593998
722,2183,206016.6566418704
723,2184,124018.34974084231
724,2185,120971.28641489838
725,2186,147501.24386779658
726,2187,145111.03591181515
727,2188,154794.99465181673
728,2189,261721.00574653602
729,2190,85900.7442683065
730,2191,85900.7442683065
731,2192,91377.40996579887
732,2193,118297.5023372024
733,2194,99865.06740674358
734,2195,103794.17409829867
735,2196,104923.05521497694
736,2197,126068.37390054652
737,2198,139053.8437055339
738,2199,156043.8026782889
739,2200,126876.0922115093
740,2201,141906.08733944586
741,2202,169285.29235241038
742,2203,149821.1555387833
743,2204,165753.21334426868
744,2205,128453.23416281518
745,2206,133119.9037302598
746,2207,183061.4047336945
747,2208,216528.97553666143
748,2209,189109.46572195276
749,2210,131992.6075145126
750,2211,120075.61805030007
751,2212,127202.86358727358
752,2213,106212.5615956967
753,2214,138002.41219304033
754,2215,105620.90135829046
755,2216,152200.11182942856
756,2217,69706.00598715208
757,2218,94138.67275510813
758,2219,98083.99728459751
759,2220,86490.40462180067
760,2221,262636.9577029905
761,2222,244474.8476221075
762,2223,257825.1924164472
763,2224,214520.71278491628
764,2225,137563.5510299054
765,2226,171188.34191761774
766,2227,198490.336581447
767,2228,254835.99177863865
768,2229,232085.31297599294
769,2230,150374.37749588158
770,2231,215755.74005323974
771,2232,186836.9817017
772,2233,172133.70414441478
773,2234,227052.38231582064
774,2235,220424.11592903358
775,2236,268721.758918838
776,2237,311721.306568837
777,2238,203700.1298279694
778,2239,134407.119957973
779,2240,158309.6213816513
780,2241,138215.5959638151
781,2242,133330.31601652346
782,2243,126948.61959967895
783,2244,111368.57953855957
784,2245,104420.85294666895
785,2246,133606.29759543602
786,2247,117245.88653311142
787,2248,114964.44052809368
788,2249,126012.49634222114
789,2250,126260.89858659673
790,2251,122282.43005083589
791,2252,173027.00241477814
792,2253,153708.58150044948
793,2254,167481.61338125155
794,2255,187542.49329924045
795,2256,188641.42945418265
796,2257,216478.27556250387
797,2258,181527.1933786154
798,2259,179392.62427410934
799,2260,154458.7040987405
800,2261,191744.4341388979
801,2262,224883.45525374176
802,2263,342239.0416756798
803,2264,442247.61906816746
804,2265,172329.9765488434
805,2266,293098.468854988
806,2267,366729.7274140434
807,2268,386030.6108640866
808,2269,166444.39667730557
809,2270,183249.47915314804
810,2271,215267.41319781647
811,2272,204033.42511827746
812,2273,164682.70023314815
813,2274,172067.7159702513
814,2275,164549.76278452345
815,2276,181313.90976785467
816,2277,185134.2171504924
817,2278,148124.14607258866
818,2279,132825.85161603353
819,2280,105197.79590442122
820,2281,177644.5915217115
821,2282,177692.59589109998
822,2283,122969.38047642265
823,2284,142981.12602080207
824,2285,139485.3541471805
825,2286,118079.05557508043
826,2287,340642.7091870022
827,2288,290801.51298646245
828,2289,352831.5550955362
829,2290,451046.56969966984
830,2291,356953.6125937745
831,2292,401966.64392426494
832,2293,484971.7425850015
833,2294,446966.2431401512
834,2295,459479.95062671736
835,2296,307306.30185511685
836,2297,301012.7420822047
837,2298,339332.7815816284
838,2299,439510.76501257025
839,2300,332822.80720758816
840,2301,276213.92665181553
841,2302,259634.00597796467
842,2303,273809.68710967497
843,2304,281119.74441388116
844,2305,206152.76575773882
845,2306,206152.76575773882
846,2307,203463.58948759746
847,2308,253872.38744391713
848,2309,286379.5835210492
849,2310,227761.74278126544
850,2311,219715.30633873996
851,2312,174987.03387780086
852,2313,183738.77894056175
853,2314,187570.99952392088
854,2315,180837.19507090133
855,2316,206220.09475177267
856,2317,189731.67156238257
857,2318,182342.7129555694
858,2319,190921.76886045604
859,2320,196176.9184120981
860,2321,249254.59121063387
861,2322,197317.2586583448
862,2323,174101.27498416457
863,2324,174066.91097616425
864,2325,221694.6277498937
865,2326,174566.74747528878
866,2327,223274.31767717903
867,2328,226023.9406650693
868,2329,186224.23435499053
869,2330,184158.08607236022
870,2331,368844.3330930803
871,2332,437820.9453917952
872,2333,349779.25043569645
873,2334,292046.49295497744
874,2335,276576.89109130955
875,2336,339260.31350831984
876,2337,207144.40951079794
877,2338,254658.60037291123
878,2339,237691.54009643116
879,2340,371451.5971788414
880,2341,214219.57986369592
881,2342,237779.45708243112
882,2343,219480.6345383071
883,2344,247109.62349299362
884,2345,266054.0957706037
885,2346,217755.29676133115
886,2347,203526.43664281824
887,2348,231992.40487918523
888,2349,167470.07023372984
889,2350,269174.24432577606
890,2351,254217.079932823
891,2352,271564.6816986712
892,2353,273116.5940116693
893,2354,143456.30755680092
894,2355,162340.96769397488
895,2356,156023.55236349258
896,2357,205712.0306701361
897,2358,186342.03751169637
898,2359,134940.53723649442
899,2360,117925.17003282605
900,2361,129358.11918445597
901,2362,270027.1696435276
902,2363,131680.70491862774
903,2364,156610.9706947153
904,2365,219783.1734298329
905,2366,198714.75238012953
906,2367,239802.84315635439
907,2368,206778.85255209857
908,2369,240286.82818952145
909,2370,170305.93486652191
910,2371,182196.83666463124
911,2372,200544.5287529139
912,2373,256633.89248319235
913,2374,285219.7371678155
914,2375,234728.41216767466
915,2376,285691.0053075162
916,2377,344111.6690827107
917,2378,147574.86533463863
918,2379,212198.6887007699
919,2380,147584.43284270415
920,2381,165681.20654934293
921,2382,195048.0838814489
922,2383,221016.11441146067
923,2384,236421.25144006158
924,2385,142460.91123033513
925,2386,135811.67080649658
926,2387,132987.05576627603
927,2388,108280.54269417046
928,2389,128224.65500419277
929,2390,128398.64077353755
930,2391,122035.15556660248
931,2392,110806.66335981103
932,2393,150660.2575892649
933,2394,131244.74144085028
934,2395,187124.03807312736
935,2396,144111.29683336968
936,2397,194988.32636803004
937,2398,119962.91796966431
938,2399,83078.24145726622
939,2400,72118.63749353975
940,2401,113189.96499286062
941,2402,121565.38879453459
942,2403,168478.23652803715
943,2404,127226.70416638433
944,2405,148364.84601600494
945,2406,133585.51931147263
946,2407,110485.18560706057
947,2408,133834.22569865623
948,2409,124680.70120371738
949,2410,175408.79740401628
950,2411,111207.06741753788
951,2412,138848.5301779947
952,2413,126940.94718727631
953,2414,138816.1854115775
954,2415,153622.62825722748
955,2416,125527.70697511677
956,2417,123822.85514214754
957,2418,125197.47771232066
958,2419,125109.45717522388
959,2420,110616.47690339314
960,2421,132268.3230706043
961,2422,109544.23993827085
962,2423,110485.43800085016
963,2424,160065.80729057238
964,2425,233490.79739078137
965,2426,124117.95526287646
966,2427,124929.24241200647
967,2428,158362.96233940133
968,2429,111446.73381391245
969,2430,124630.63222520336
970,2431,118523.00627732156
971,2432,132805.7496908921
972,2433,125414.11615524607
973,2434,130581.81859007626
974,2435,139170.9930996501
975,2436,96528.04569642097
976,2437,109950.9428772122
977,2438,112987.00772378276
978,2439,116294.85838678128
979,2440,131383.72688298402
980,2441,104390.17741950622
981,2442,113062.0075584091
982,2443,116725.55736161534
983,2444,126605.48942540416
984,2445,94893.01515827478
985,2446,128511.72165763313
986,2447,178278.66454865868
987,2448,134710.3157615876
988,2449,113154.01839129266
989,2450,148977.23422596705
990,2451,132088.4047253271
991,2452,187309.45219592462
992,2453,90223.44644924994
993,2454,104607.11768770132
994,2455,113864.2314475811
995,2456,126803.19199209988
996,2457,119385.90377749185
997,2458,118636.9160234806
998,2459,104609.6330305401
999,2460,138718.8554211149
1000,2461,116067.50411537063
1001,2462,132432.4349091035
1002,2463,126003.92748512047
1003,2464,176274.23422775895
1004,2465,137316.44725130603
1005,2466,121757.54433665368
1006,2467,154500.3860370579
1007,2468,98581.4791894969
1008,2469,110859.16379913979
1009,2470,173896.3013144867
1010,2471,195019.00201217135
1011,2472,177117.03041534804
1012,2473,117791.87545853111
1013,2474,106536.06562252286
1014,2475,206198.69053857113
1015,2476,120379.34251553108
1016,2477,117015.79018028299
1017,2478,159594.98780278015
1018,2479,117763.41952529646
1019,2480,127590.51728436041
1020,2481,121012.27049922958
1021,2482,123088.07162621156
1022,2483,113440.73753858557
1023,2484,123175.57763135903
1024,2485,119030.9780830367
1025,2486,143664.6779024661
1026,2487,178575.93252029349
1027,2488,148243.11263761402
1028,2489,157460.9769322674
1029,2490,133812.01238538302
1030,2491,94449.17092670307
1031,2492,176100.41318512577
1032,2493,130824.9827556333
1033,2494,142268.2647290771
1034,2495,103692.90065037397
1035,2496,228625.14695571034
1036,2497,153702.23222668786
1037,2498,108551.74041764703
1038,2499,99834.31263782187
1039,2500,122445.41854448208
1040,2501,133002.92136803723
1041,2502,142311.07898436734
1042,2503,107505.33198261581
1043,2504,186625.04952700608
1044,2505,205986.03180529273
1045,2506,267738.5830018467
1046,2507,337150.56396818644
1047,2508,267738.5830018467
1048,2509,238042.4663659659
1049,2510,233869.101099148
1050,2511,196747.67729735875
1051,2512,216024.04703892505
1052,2513,199674.30672776198
1053,2514,227523.36704494213
1054,2515,148399.37078694388
1055,2516,166132.85032466296
1056,2517,137622.9903411568
1057,2518,145680.00617329538
1058,2519,220650.61873890428
1059,2520,198732.68138131243
1060,2521,205073.27763051863
1061,2522,219174.84875732326
1062,2523,130375.35414187258
1063,2524,134365.33022858464
1064,2525,132649.26294400753
1065,2526,141736.48275190048
1066,2527,124673.72058951051
1067,2528,129183.70604190633
1068,2529,145528.58851829384
1069,2530,122036.03762556943
1070,2531,231973.17407780295
1071,2532,227187.67686474114
